tourney_id,tourney_name,surface,tourney_level,tourney_date
2005-D077,Davis Cup G2 R1: PHI vs KOR,Clay,D,2005-03-04
2005-D078,Davis Cup G2 R2: NZL vs KUW,Hard,D,2005-07-15
2005-D079,Davis Cup G2 R2: KOR vs POC,Hard,D,2005-07-15
2005-D080,Davis Cup G2 F: NZL vs KOR,Hard,D,2005-09-23
2005-D081,Davis Cup G2 PO: IRI vs KAZ,Clay,D,2005-07-15
2005-D082,Davis Cup G2 PO: LIB vs PHI,Clay,D,2005-07-15
2005-D083,Davis Cup G2 F: URU vs BRA,Clay,D,2005-09-23
2006-1536,Madrid Masters,Hard,M,2006-10-16
2006-1720,Bangkok,Hard,A,2006-09-25
2006-2276,Zagreb,Carpet,A,2006-01-30
2006-301,Auckland,Hard,A,2006-01-09
2006-306,Poertschach,Clay,A,2006-05-22
2006-308,Munich,Clay,A,2006-05-01
2006-311,Queen's Club,Grass,A,2006-06-12
2006-314,Gstaad,Clay,A,2006-07-10
2006-315,Newport,Grass,A,2006-07-10
2006-316,Bastad,Clay,A,2006-07-10
2006-317,Amersfoort,Clay,A,2006-07-17
2006-319,Kitzbuhel,Clay,A,2006-07-24
2006-321,Stuttgart,Clay,A,2006-07-17
2006-325,Palermo,Clay,A,2006-09-25
2006-328,Basel,Carpet,A,2006-10-23
2006-329,Tokyo,Hard,A,2006-10-02
2006-3348,New Haven,Hard,A,2006-08-21
2006-337,Vienna,Hard,A,2006-10-09
2006-338,Sydney,Hard,A,2006-01-09
2006-339,Adelaide,Hard,A,2006-01-02
2006-341,Metz,Hard,A,2006-10-02
2006-3465,Mumbai,Hard,A,2006-09-25
2006-352,Paris Masters,Carpet,M,2006-10-30
2006-360,Casablanca,Clay,A,2006-04-24
2006-375,Lyon,Carpet,A,2006-10-23
2006-402,Memphis,Hard,A,2006-02-20
2006-403,Miami Masters,Hard,M,2006-03-20
2006-404,Indian Wells Masters,Hard,M,2006-03-06
2006-407,Rotterdam,Hard,A,2006-02-20
2006-410,Monte Carlo Masters,Clay,M,2006-04-17
2006-414,Hamburg Masters,Clay,M,2006-05-15
2006-416,Rome Masters,Clay,M,2006-05-08
2006-418,Washington,Hard,A,2006-07-31
2006-419,Indianapolis,Hard,A,2006-07-17
2006-421,Canada Masters,Hard,M,2006-08-07
2006-422,Cincinnati Masters,Hard,M,2006-08-14
2006-423,Los Angeles,Hard,A,2006-07-24
2006-424,San Jose,Hard,A,2006-02-13
2006-425,Barcelona,Clay,A,2006-04-24
2006-429,Stockholm,Hard,A,2006-10-09
2006-433,Las Vegas,Hard,A,2006-02-27
2006-438,Moscow,Carpet,A,2006-10-09
2006-439,Umag,Clay,A,2006-07-24
2006-440,s Hertogenbosch,Grass,A,2006-06-19
2006-451,Doha,Hard,A,2006-01-02
2006-468,Estoril,Clay,A,2006-05-01
2006-475,Sopot,Clay,A,2006-07-31
2006-495,Dubai,Hard,A,2006-02-27
2006-496,Marseille,Hard,A,2006-02-13
2006-499,Delray Beach,Hard,A,2006-01-30
2006-500,Halle,Grass,A,2006-06-12
2006-505,Vina del Mar,Clay,A,2006-01-30
2006-506,Buenos Aires,Clay,A,2006-02-13
2006-520,Roland Garros,Clay,G,2006-05-29
2006-533,Costa Do Sauipe,Clay,A,2006-02-20
2006-540,Wimbledon,Grass,G,2006-06-26
2006-560,US Open,Hard,G,2006-08-28
2006-568,St. Petersburg,Carpet,A,2006-10-23
2006-573,Valencia,Clay,A,2006-04-10
2006-580,Australian Open,Hard,G,2006-01-16
2006-605,Masters Cup,Hard,F,2006-11-13
2006-615,Dusseldorf,Clay,A,2006-05-22
2006-717,Houston,Clay,A,2006-04-10
2006-741,Nottingham,Grass,A,2006-06-19
2006-747,Beijing,Hard,A,2006-09-11
2006-773,Bucharest,Clay,A,2006-09-11
2006-807,Acapulco,Clay,A,2006-02-27
2006-891,Chennai,Hard,A,2006-01-02
2006-D001,Davis Cup WG R1: AUT vs CRO,Clay,D,2006-02-10
2006-D002,Davis Cup WG R1: ARG vs SWE,Clay,D,2006-02-10
2006-D003,Davis Cup WG R1: BLR vs ESP,Carpet,D,2006-02-10
2006-D004,Davis Cup WG R1: SUI vs AUS,Clay,D,2006-02-10
2006-D005,Davis Cup WG R1: GER vs FRA,Hard,D,2006-02-10
2006-D006,Davis Cup WG R1: NED vs RUS,Carpet,D,2006-02-10
2006-D007,Davis Cup WG R1: USA vs ROU,Hard,D,2006-02-10
2006-D008,Davis Cup WG R1: CHI vs SVK,Clay,D,2006-02-10
2006-D009,Davis Cup WG QF: CRO vs ARG,Carpet,D,2006-04-07
2006-D010,Davis Cup WG QF: AUS vs BLR,Hard,D,2006-04-07
2006-D011,Davis Cup WG QF: FRA vs RUS,Carpet,D,2006-04-07
2006-D012,Davis Cup WG QF: USA vs CHI,Grass,D,2006-04-07
2006-D013,Davis Cup WG SF: ARG vs AUS,Clay,D,2006-09-22
2006-D014,Davis Cup WG SF: RUS vs USA,Clay,D,2006-09-22
2006-D015,Davis Cup WG F: RUS vs ARG,Carpet,D,2006-12-01
2006-D016,Davis Cup WG PO: AUT vs MEX,Clay,D,2006-09-22
2006-D017,Davis Cup WG PO: GER vs THA,Clay,D,2006-09-22
2006-D018,Davis Cup WG PO: NED vs CZE,Carpet,D,2006-09-22
2006-D019,Davis Cup WG PO: ROU vs KOR,Clay,D,2006-09-22
2006-D020,Davis Cup WG PO: SVK vs BEL,Hard,D,2006-09-22
2006-D021,Davis Cup WG PO: ESP vs ITA,Clay,D,2006-09-22
2006-D022,Davis Cup WG PO: BRA vs SWE,Clay,D,2006-09-22
2006-D023,Davis Cup WG PO: SUI vs SCG,Hard,D,2006-09-22
2006-D024,Davis Cup G1 R1: PER vs BRA,Clay,D,2006-02-10
2006-D025,Davis Cup G1 R1: VEN vs MEX,Hard,D,2006-02-10
2006-D026,Davis Cup G1 R2: ECU vs BRA,Clay,D,2006-04-07
2006-D027,Davis Cup G1 R2: MEX vs CAN,Clay,D,2006-04-07
2006-D028,Davis Cup G1 PO: PER vs ECU,Clay,D,2006-07-21
2006-D029,Davis Cup G1 PO: CAN vs VEN,Hard,D,2006-07-21
2006-D030,Davis Cup G1 PO: VEN vs ECU,Hard,D,2006-09-22
2006-D031,Davis Cup G1 R1: KOR vs IND,Hard,D,2006-02-10
2006-D032,Davis Cup G1 R1: TPE vs PAK,Hard,D,2006-02-10
2006-D033,Davis Cup G1 R1: JPN vs CHN,Carpet,D,2006-02-10
2006-D034,Davis Cup G1 R1: UZB vs THA,Hard,D,2006-02-10
2006-D035,Davis Cup G1 R2: TPE vs KOR,Hard,D,2006-04-07
2006-D036,Davis Cup G1 R2: THA vs JPN,Hard,D,2006-04-07
2006-D037,Davis Cup G1 PO: IND vs PAK,Grass,D,2006-04-07
2006-D038,Davis Cup G1 PO: UZB vs CHN,Clay,D,2006-04-07
2006-D039,Davis Cup G1 PO: CHN vs PAK,Hard,D,2006-09-22
2006-D040,Davis Cup G1 R1: LUX vs POR,Hard,D,2006-02-10
2006-D041,Davis Cup G1 R1: ISR vs SCG,Hard,D,2006-02-10
2006-D042,Davis Cup G1 R2: MAR vs CZE,Clay,D,2006-04-07
2006-D043,Davis Cup G1 R2: ITA vs LUX,Clay,D,2006-04-07
2006-D044,Davis Cup G1 R2: GBR vs SCG,Carpet,D,2006-04-07
2006-D045,Davis Cup G1 R2: UKR vs BEL,Carpet,D,2006-04-07
2006-D046,Davis Cup G1 PO: GBR vs ISR,Grass,D,2006-07-21
2006-D047,Davis Cup G1 PO: MAR vs POR,Clay,D,2006-09-22
2006-D048,Davis Cup G1 PO: UKR vs GBR,Clay,D,2006-09-22
2006-D049,Davis Cup G2 R1: BOL vs PAR,Clay,D,2006-02-10
2006-D050,Davis Cup G2 R1: COL vs URU,Clay,D,2006-02-10
2006-D051,Davis Cup G2 R1: AHO vs GUA,Hard,D,2006-02-10
2006-D052,Davis Cup G2 R1: DOM vs JAM,Clay,D,2006-02-10
2006-D053,Davis Cup G2 R2: COL vs PAR,Clay,D,2006-04-07
2006-D054,Davis Cup G2 R2: AHO vs DOM,Hard,D,2006-04-07
2006-D055,Davis Cup G2 F: DOM vs COL,Hard,D,2006-09-22
2006-D056,Davis Cup G2 PO: URU vs BOL,Clay,D,2006-04-07
2006-D057,Davis Cup G2 PO: JAM vs GUA,Hard,D,2006-04-07
2006-D058,Davis Cup G2 R1: NZL vs LIB,Hard,D,2006-02-10
2006-D059,Davis Cup G2 R1: KUW vs KAZ,Hard,D,2006-02-10
2006-D060,Davis Cup G2 R1: HKG vs POC,Hard,D,2006-02-10
2006-D061,Davis Cup G2 R1: INA vs MAS,Hard,D,2006-02-10
2006-D062,Davis Cup G2 R2: KAZ vs NZL,Hard,D,2006-04-07
2006-D063,Davis Cup G2 R2: INA vs HKG,Hard,D,2006-04-07
2006-D064,Davis Cup G2 F: KAZ vs INA,Hard,D,2006-09-22
2006-D065,Davis Cup G2 PO: LIB vs KUW,Clay,D,2006-04-07
2006-D066,Davis Cup G2 PO: POC vs MAS,Hard,D,2006-04-07
2006-D067,Davis Cup G2 R1: ZIM vs NOR,Hard,D,2006-04-07
2006-D068,Davis Cup G2 R1: GRE vs MKD,Clay,D,2006-04-07
2006-D069,Davis Cup G2 R1: FIN vs IRL,Hard,D,2006-04-07
2006-D070,Davis Cup G2 R1: ALG vs SLO,Clay,D,2006-04-07
2006-D071,Davis Cup G2 R1: HUN vs EGY,Hard,D,2006-04-07
2006-D072,Davis Cup G2 R1: BUL vs CYP,Clay,D,2006-04-07
2006-D073,Davis Cup G2 R1: POL vs LAT,Carpet,D,2006-04-07
2006-D074,Davis Cup G2 R1: GEO vs RSA,Carpet,D,2006-04-07
2006-D075,Davis Cup G2 R2: NOR vs MKD,Clay,D,2006-07-21
2006-D076,Davis Cup G2 R2: FIN vs ALG,Clay,D,2006-07-21
2006-D077,Davis Cup G2 R2: BUL vs HUN,Clay,D,2006-07-21
2006-D078,Davis Cup G2 R2: POL vs GEO,Clay,D,2006-07-21
2006-D079,Davis Cup G2 F: MKD vs FIN,Clay,D,2006-09-22
2006-D080,Davis Cup G2 F: HUN vs GEO,Clay,D,2006-09-22
2006-D081,Davis Cup G2 PO: GRE vs ZIM,Clay,D,2006-07-21
2006-D082,Davis Cup G2 PO: IRL vs SLO,Grass,D,2006-07-21
2006-D083,Davis Cup G2 PO: EGY vs CYP,Clay,D,2006-07-21
2006-D084,Davis Cup G2 PO: LAT vs RSA,Clay,D,2006-07-21
2007-1536,Madrid Masters,Hard,M,2007-10-15
2007-1720,Bangkok,Hard,A,2007-09-24
2007-2276,Zagreb,Carpet,A,2007-01-29
2007-301,Auckland,Hard,A,2007-01-08
2007-306,Poertschach,Clay,A,2007-05-20
2007-308,Munich,Clay,A,2007-04-30
2007-311,Queen's Club,Grass,A,2007-06-11
2007-314,Gstaad,Clay,A,2007-07-09
2007-315,Newport,Grass,A,2007-07-09
2007-316,Bastad,Clay,A,2007-07-09
2007-317,Amersfoort,Clay,A,2007-07-16
2007-319,Kitzbuhel,Clay,A,2007-07-23
2007-321,Stuttgart,Clay,A,2007-07-16
2007-328,Basel,Hard,A,2007-10-22
2007-329,Tokyo,Hard,A,2007-10-01
2007-3348,New Haven,Hard,A,2007-08-19
2007-337,Vienna,Hard,A,2007-10-07
2007-338,Sydney,Hard,A,2007-01-08
2007-339,Adelaide,Hard,A,2007-01-01
2007-341,Metz,Hard,A,2007-10-01
2007-3465,Mumbai,Hard,A,2007-09-24
2007-352,Paris Masters,Hard,M,2007-10-28
2007-360,Casablanca,Clay,A,2007-04-23
2007-375,Lyon,Carpet,A,2007-10-22
2007-402,Memphis,Hard,A,2007-02-19
2007-403,Miami Masters,Hard,M,2007-03-19
2007-404,Indian Wells Masters,Hard,M,2007-03-05
2007-407,Rotterdam,Hard,A,2007-02-19
2007-410,Monte Carlo Masters,Clay,M,2007-04-15
2007-414,Hamburg Masters,Clay,M,2007-05-14
2007-416,Rome Masters,Clay,M,2007-05-07
2007-418,Washington,Hard,A,2007-07-29
2007-419,Indianapolis,Hard,A,2007-07-23
2007-421,Canada Masters,Hard,M,2007-08-05
2007-422,Cincinnati Masters,Hard,M,2007-08-13
2007-423,Los Angeles,Hard,A,2007-07-16
2007-424,San Jose,Hard,A,2007-02-12
2007-425,Barcelona,Clay,A,2007-04-23
2007-429,Stockholm,Hard,A,2007-10-07
2007-433,Las Vegas,Hard,A,2007-02-26
2007-438,Moscow,Hard,A,2007-10-08
2007-439,Umag,Clay,A,2007-07-23
2007-440,s Hertogenbosch,Grass,A,2007-06-17
2007-451,Doha,Hard,A,2007-01-01
2007-468,Estoril,Clay,A,2007-04-29
2007-475,Sopot,Clay,A,2007-07-30
2007-495,Dubai,Hard,A,2007-02-26
2007-496,Marseille,Hard,A,2007-02-12
2007-499,Delray Beach,Hard,A,2007-01-28
2007-500,Halle,Grass,A,2007-06-11
2007-506,Buenos Aires,Clay,A,2007-02-19
2007-520,Roland Garros,Clay,G,2007-05-28
2007-533,Costa Do Sauipe,Clay,A,2007-02-12
2007-540,Wimbledon,Grass,G,2007-06-25
2007-560,US Open,Hard,G,2007-08-27
2007-568,St. Petersburg,Carpet,A,2007-10-22
2007-573,Valencia,Clay,A,2007-04-09
2007-580,Australian Open,Hard,G,2007-01-15
2007-605,Masters Cup,Hard,F,2007-11-12
2007-615,Dusseldorf,Clay,A,2007-05-20
2007-717,Houston,Clay,A,2007-04-09
2007-741,Nottingham,Grass,A,2007-06-18
2007-747,Beijing,Hard,A,2007-09-10
2007-773,Bucharest,Clay,A,2007-09-10
2007-807,Acapulco,Clay,A,2007-02-26
2007-891,Chennai,Hard,A,2007-01-01
2007-D001,Davis Cup WG R1: CHI vs RUS,Clay,D,2007-02-09
2007-D002,Davis Cup WG R1: FRA vs ROU,Hard,D,2007-02-09
2007-D003,Davis Cup WG R1: GER vs CRO,Hard,D,2007-02-09
2007-D004,Davis Cup WG R1: BEL vs AUS,Clay,D,2007-02-09
2007-D005,Davis Cup WG R1: CZE vs USA,Clay,D,2007-02-09
2007-D006,Davis Cup WG R1: SUI vs ESP,Carpet,D,2007-02-09
2007-D007,Davis Cup WG R1: BLR vs SWE,Hard,D,2007-02-09
2007-D008,Davis Cup WG R1: AUT vs ARG,Carpet,D,2007-02-09
2007-D009,Davis Cup WG PO: SRB vs AUS,Clay,D,2007-09-21
2007-D010,Davis Cup WG PO: AUT vs BRA,Carpet,D,2007-09-21
2007-D011,Davis Cup WG PO: PER vs BLR,Clay,D,2007-09-21
2007-D012,Davis Cup WG PO: ISR vs CHI,Hard,D,2007-09-20
2007-D013,Davis Cup WG PO: GBR vs CRO,Grass,D,2007-09-21
2007-D014,Davis Cup WG PO: CZE vs SUI,Carpet,D,2007-09-21
2007-D015,Davis Cup WG PO: JPN vs ROU,Carpet,D,2007-09-21
2007-D016,Davis Cup WG PO: SVK vs KOR,Clay,D,2007-09-21
2007-D017,Davis Cup WG QF: RUS vs FRA,Clay,D,2007-04-06
2007-D018,Davis Cup WG QF: BEL vs GER,Clay,D,2007-04-06
2007-D019,Davis Cup WG QF: USA vs ESP,Hard,D,2007-04-06
2007-D020,Davis Cup WG QF: SWE vs ARG,Carpet,D,2007-04-06
2007-D021,Davis Cup WG SF: RUS vs GER,Clay,D,2007-09-21
2007-D022,Davis Cup WG SF: SWE vs USA,Carpet,D,2007-09-21
2007-D023,Davis Cup WG F: USA vs RUS,Hard,D,2007-11-30
2007-D024,Davis Cup G1 R1: PER vs VEN,Clay,D,2007-02-09
2007-D025,Davis Cup G1 R1: CAN vs COL,Carpet,D,2007-02-09
2007-D026,Davis Cup G1 R2: PER vs MEX,Clay,D,2007-04-06
2007-D027,Davis Cup G1 R2: BRA vs CAN,Clay,D,2007-04-06
2007-D028,Davis Cup G1 PO: MEX vs VEN,Hard,D,2007-07-20
2007-D029,Davis Cup G1 PO: VEN vs COL,Hard,D,2007-09-21
2007-D030,Davis Cup G1 R1: TPE vs THA,Carpet,D,2007-02-09
2007-D031,Davis Cup G1 R1: CHN vs JPN,Hard,D,2007-02-09
2007-D032,Davis Cup G1 R1: UZB vs IND,Clay,D,2007-02-09
2007-D033,Davis Cup G1 R1: KOR vs KAZ,Carpet,D,2007-02-09
2007-D034,Davis Cup G1 R2: JPN vs THA,Carpet,D,2007-04-06
2007-D035,Davis Cup G1 R2: KOR vs UZB,Hard,D,2007-04-06
2007-D036,Davis Cup G1 PO: TPE vs CHN,Carpet,D,2007-04-06
2007-D037,Davis Cup G1 PO: KAZ vs IND,Hard,D,2007-04-06
2007-D038,Davis Cup G1 PO: KAZ vs CHN,Hard,D,2007-09-21
2007-D039,Davis Cup G1 R1: ISR vs LUX,Hard,D,2007-02-09
2007-D040,Davis Cup G1 R1: GEO vs POR,Carpet,D,2007-02-09
2007-D041,Davis Cup G1 R2: MKD vs SVK,Clay,D,2007-04-06
2007-D042,Davis Cup G1 R2: ISR vs ITA,Hard,D,2007-04-06
2007-D043,Davis Cup G1 R2: SRB vs GEO,Clay,D,2007-04-06
2007-D044,Davis Cup G1 R2: GBR vs NED,Hard,D,2007-04-06
2007-D045,Davis Cup G1 PO: ITA vs LUX,Hard,D,2007-07-20
2007-D046,Davis Cup G1 PO: MKD vs LUX,Hard,D,2007-09-21
2007-D047,Davis Cup G1 PO: NED vs POR,Hard,D,2007-09-21
2007-D048,Davis Cup G2 R1: ECU vs AHO,Clay,D,2007-02-09
2007-D049,Davis Cup G2 R1: URU vs JAM,Clay,D,2007-02-09
2007-D050,Davis Cup G2 R1: DOM vs ESA,Hard,D,2007-02-09
2007-D051,Davis Cup G2 R1: PAR vs CUB,Clay,D,2007-02-09
2007-D052,Davis Cup G2 R2: URU vs ECU,Clay,D,2007-04-06
2007-D053,Davis Cup G2 R2: PAR vs DOM,Clay,D,2007-04-06
2007-D054,Davis Cup G2 F: PAR vs URU,Clay,D,2007-09-21
2007-D055,Davis Cup G2 PO: JAM vs AHO,Hard,D,2007-04-06
2007-D056,Davis Cup G2 PO: ESA vs CUB,Clay,D,2007-04-06
2007-D057,Davis Cup G2 R1: PHI vs PAK,Hard,D,2007-02-09
2007-D058,Davis Cup G2 R1: NZL vs POC,Carpet,D,2007-02-09
2007-D059,Davis Cup G2 R1: KUW vs IRI,Hard,D,2007-02-09
2007-D060,Davis Cup G2 R1: HKG vs INA,Hard,D,2007-02-09
2007-D061,Davis Cup G2 R2: NZL vs PHI,Carpet,D,2007-04-06
2007-D062,Davis Cup G2 R2: KUW vs INA,Hard,D,2007-04-06
2007-D063,Davis Cup G2 F: KUW vs PHI,Hard,D,2007-09-21
2007-D064,Davis Cup G2 PO: POC vs PAK,Hard,D,2007-04-06
2007-D065,Davis Cup G2 PO: IRI vs HKG,Clay,D,2007-04-06
2007-D066,Davis Cup G2 R1: MAR vs DEN,Clay,D,2007-04-06
2007-D067,Davis Cup G2 R1: EST vs SLO,Carpet,D,2007-04-06
2007-D068,Davis Cup G2 R1: GRE vs UKR,Clay,D,2007-04-06
2007-D069,Davis Cup G2 R1: NGR vs POL,Hard,D,2007-04-06
2007-D070,Davis Cup G2 R1: LAT vs BUL,Carpet,D,2007-04-06
2007-D071,Davis Cup G2 R1: CYP vs FIN,Clay,D,2007-04-06
2007-D072,Davis Cup G2 R1: ALG vs MON,Clay,D,2007-04-06
2007-D073,Davis Cup G2 R1: NOR vs HUN,Hard,D,2007-04-06
2007-D074,Davis Cup G2 R2: SLO vs MAR,Hard,D,2007-07-20
2007-D075,Davis Cup G2 R2: GRE vs POL,Clay,D,2007-07-20
2007-D076,Davis Cup G2 R2: FIN vs LAT,Clay,D,2007-07-20
2007-D077,Davis Cup G2 R2: HUN vs MON,Clay,D,2007-07-20
2007-D078,Davis Cup G2 F: POL vs MAR,Carpet,D,2007-09-21
2007-D079,Davis Cup G2 F: LAT vs MON,Carpet,D,2007-09-21
2007-D080,Davis Cup G2 PO: DEN vs EST,Hard,D,2007-07-20
2007-D081,Davis Cup G2 PO: NGR vs UKR,Hard,D,2007-07-20
2007-D082,Davis Cup G2 PO: CYP vs BUL,Clay,D,2007-07-20
2007-D083,Davis Cup G2 PO: NOR vs ALG,Hard,D,2007-07-20
2007-505,Vina del Mar,Clay,A,2007-01-29
2008-1536,Madrid Masters,Hard,M,2008-10-12
2008-1720,Bangkok,Hard,A,2008-09-22
2008-2276,Zagreb,Hard,A,2008-02-25
2008-301,Auckland,Hard,A,2008-01-07
2008-306,Poertschach,Clay,A,2008-05-18
2008-308,Munich,Clay,A,2008-04-28
2008-311,Queen's Club,Grass,A,2008-06-09
2008-314,Gstaad,Clay,A,2008-07-07
2008-315,Newport,Grass,A,2008-07-07
2008-316,Bastad,Clay,A,2008-07-07
2008-317,Amersfoort,Clay,A,2008-07-14
2008-319,Kitzbuhel,Clay,A,2008-07-14
2008-321,Stuttgart,Clay,A,2008-07-07
2008-328,Basel,Hard,A,2008-10-20
2008-329,Tokyo,Hard,A,2008-09-29
2008-3348,New Haven,Hard,A,2008-08-17
2008-337,Vienna,Hard,A,2008-10-06
2008-338,Sydney,Hard,A,2008-01-07
2008-339,Adelaide,Hard,A,2007-12-31
2008-341,Metz,Hard,A,2008-09-29
2008-352,Paris Masters,Hard,M,2008-10-26
2008-360,Casablanca,Clay,A,2008-05-18
2008-375,Lyon,Carpet,A,2008-10-20
2008-402,Memphis,Hard,A,2008-02-25
2008-403,Miami Masters,Hard,M,2008-03-27
2008-404,Indian Wells Masters,Hard,M,2008-03-13
2008-407,Rotterdam,Hard,A,2008-02-18
2008-410,Monte Carlo Masters,Clay,M,2008-04-20
2008-414,Hamburg Masters,Clay,M,2008-05-11
2008-416,Rome Masters,Clay,M,2008-05-05
2008-418,Washington,Hard,A,2008-08-10
2008-419,Indianapolis,Hard,A,2008-07-14
2008-421,Canada Masters,Hard,M,2008-07-21
2008-422,Cincinnati Masters,Hard,M,2008-07-28
2008-423,Los Angeles,Hard,A,2008-08-04
2008-424,San Jose,Hard,A,2008-02-18
2008-425,Barcelona,Clay,A,2008-04-28
2008-429,Stockholm,Hard,A,2008-10-06
2008-433,Las Vegas,Hard,A,2008-03-03
2008-438,Moscow,Hard,A,2008-10-06
2008-439,Umag,Clay,A,2008-07-14
2008-440,s Hertogenbosch,Grass,A,2008-06-15
2008-451,Doha,Hard,A,2007-12-31
2008-468,Estoril,Clay,A,2008-04-14
2008-475,Warsaw,Clay,A,2008-06-09
2008-495,Dubai,Hard,A,2008-03-03
2008-496,Marseille,Hard,A,2008-02-11
2008-499,Delray Beach,Hard,A,2008-02-11
2008-500,Halle,Grass,A,2008-06-09
2008-505,Vina del Mar,Clay,A,2008-01-28
2008-506,Buenos Aires,Clay,A,2008-02-18
2008-520,Roland Garros,Clay,G,2008-05-25
2008-533,Costa Do Sauipe,Clay,A,2008-02-11
2008-540,Wimbledon,Grass,G,2008-06-23
2008-560,US Open,Hard,G,2008-08-25
2008-568,St. Petersburg,Hard,A,2008-10-20
2008-573,Valencia,Clay,A,2008-04-14
2008-580,Australian Open,Hard,G,2008-01-14
2008-605,Masters Cup,Hard,F,2008-11-09
2008-615,Dusseldorf,Clay,A,2008-05-18
2008-717,Houston,Clay,A,2008-04-14
2008-741,Nottingham,Grass,A,2008-06-16
2008-747,Beijing,Hard,A,2008-09-22
2008-773,Bucharest,Clay,A,2008-09-08
2008-807,Acapulco,Clay,A,2008-02-25
2008-891,Chennai,Hard,A,2007-12-31
2008-96,Beijing Olympics,Hard,A,2008-08-11
2008-D001,Davis Cup G1 R1: TPE vs AUS,Hard,D,2008-02-08
2008-D002,Davis Cup G1 R1: KAZ vs THA,Hard,D,2008-02-08
2008-D003,Davis Cup G1 R1: IND vs UZB,Grass,D,2008-02-08
2008-D004,Davis Cup G1 R1: PHI vs JPN,Hard,D,2008-02-08
2008-D005,Davis Cup G1 R1: CAN vs MEX,Carpet,D,2008-02-08
2008-D006,Davis Cup G1 R1: URU vs COL,Clay,D,2008-02-08
2008-D007,Davis Cup G1 R1: MKD vs LAT,Clay,D,2008-02-08
2008-D008,Davis Cup G1 R1: SUI vs POL,Hard,D,2008-02-08
2008-D009,Davis Cup G2 R1: CHN vs LIB,Hard,D,2008-02-08
2008-D010,Davis Cup G2 R1: INA vs HKG,Hard,D,2008-02-08
2008-D011,Davis Cup G2 R1: OMA vs NZL,Hard,D,2008-02-08
2008-D012,Davis Cup G2 R1: KUW vs POC,Hard,D,2008-02-08
2008-D013,Davis Cup G2 R1: AHO vs ECU,Hard,D,2008-02-08
2008-D014,Davis Cup G2 R1: BOL vs DOM,Clay,D,2008-02-08
2008-D015,Davis Cup G2 R1: BAH vs VEN,Hard,D,2008-02-08
2008-D016,Davis Cup G2 R1: PAR vs ESA,Clay,D,2008-02-08
2008-D017,Davis Cup G2 R1: LUX vs DEN,Hard,D,2008-04-11
2008-D018,Davis Cup G2 R1: FIN vs RSA,Hard,D,2008-04-11
2008-D019,Davis Cup G2 R1: ALG vs HUN,Clay,D,2008-04-11
2008-D020,Davis Cup G2 R1: MON vs GRE,Clay,D,2008-04-11
2008-D021,Davis Cup G2 R1: UKR vs EGY,Hard,D,2008-04-11
2008-D022,Davis Cup G2 R1: IRL vs MAR,Carpet,D,2008-04-11
2008-D023,Davis Cup G2 R1: CYP vs SLO,Hard,D,2008-04-11
2008-D024,Davis Cup G2 R1: POR vs TUN,Clay,D,2008-04-11
2008-D025,Davis Cup WG R1: RUS vs SRB,Hard,D,2008-02-08
2008-D026,Davis Cup WG R1: CZE vs BEL,Carpet,D,2008-02-08
2008-D027,Davis Cup WG R1: ARG vs GBR,Clay,D,2008-02-08
2008-D028,Davis Cup WG R1: ISR vs SWE,Hard,D,2008-02-08
2008-D029,Davis Cup WG R1: GER vs KOR,Clay,D,2008-02-08
2008-D030,Davis Cup WG R1: PER vs ESP,Clay,D,2008-02-08
2008-D031,Davis Cup WG R1: ROU vs FRA,Hard,D,2008-02-08
2008-D032,Davis Cup WG R1: AUT vs USA,Clay,D,2008-02-08
2008-D033,Davis Cup G1 R2: CRO vs ITA,Hard,D,2008-04-11
2008-D034,Davis Cup G1 R2: MKD vs NED,Clay,D,2008-04-11
2008-D035,Davis Cup G1 R2: BLR vs SUI,Carpet,D,2008-04-11
2008-D036,Davis Cup G1 R2: SVK vs GEO,Clay,D,2008-04-11
2008-D037,Davis Cup WG QF: RUS vs CZE,Clay,D,2008-04-11
2008-D038,Davis Cup WG QF: ARG vs SWE,Clay,D,2008-04-11
2008-D039,Davis Cup WG QF: GER vs ESP,Hard,D,2008-04-11
2008-D040,Davis Cup WG QF: USA vs FRA,Hard,D,2008-04-11
2008-D041,Davis Cup WG SF: ARG vs RUS,Clay,D,2008-09-19
2008-D042,Davis Cup WG SF: ESP vs USA,Clay,D,2008-09-19
2008-D043,Davis Cup WG F: ARG vs ESP,Hard,D,2008-11-21
2008-D044,Davis Cup G1 R2: CHI vs CAN,Clay,D,2008-04-11
2008-D045,Davis Cup G1 R2: BRA vs COL,Clay,D,2008-04-11
2008-D046,Davis Cup G1 PO: MEX vs URU,Carpet,D,2008-09-19
2008-D047,Davis Cup G1 R2: AUS vs THA,Hard,D,2008-04-11
2008-D048,Davis Cup G1 R2: IND vs JPN,Grass,D,2008-04-11
2008-D049,Davis Cup G1 PO: BLR vs POL,Hard,D,2008-07-18
2008-D050,Davis Cup G1 PO: ITA vs LAT,Clay,D,2008-09-19
2008-D051,Davis Cup G1 PO: BLR vs GEO,Hard,D,2008-09-19
2008-D052,Davis Cup G2 R2: ECU vs DOM,Clay,D,2008-04-11
2008-D053,Davis Cup G2 R2: BAH vs PAR,Hard,D,2008-04-11
2008-D054,Davis Cup G2 F: PAR vs ECU,Hard,D,2008-09-19
2008-D055,Davis Cup G2 R2: INA vs CHN,Hard,D,2008-04-11
