tourney_id,match_num,winner_id,loser_id,score,minutes,winner_seed,loser_seed
2007-2276,31,104571,103344,7-6(4) 4-6 6-4,81,2,1
2007-301,29,103990,102860,6-4 6-0,140,1,7
2007-301,31,103970,103990,6-4 6-2,86,3,1
2007-308,27,104022,103781,6-2 7-6(5),115,3,8
2007-308,30,104022,104607,6-4 6-3,56,3,2
2007-311,43,103096,104925,2-6 6-3 6-4,131,14,4
2007-311,45,104098,103908,7-6(3) 3-6 6-3,64,7,12
2007-311,46,103602,104068,6-2 7-5,153,3,15
2007-311,51,104098,103602,6-3 6-7(5) 6-4,114,7,3
2007-311,54,104053,104098,6-4 7-5,94,2,7
2007-315,31,102148,103917,6-4 6-4,92,4,5
2007-316,26,102845,104417,6-2 6-4,116,4,6
2007-316,30,103970,103835,6-2 6-1,93,2,5
2007-319,33,103990,104214,4-6 6-1 7-6(5),85,1,14
2007-319,34,104338,104259,6-3 6-3,60,5,9
2007-319,36,104269,104597,6-2 7-6(6),105,11,7
2007-319,37,103808,104252,4-6 7-6(0) 6-2,110,10,8
2007-319,41,104338,103990,6-2 2-6 6-2,82,5,1
2007-319,44,102860,102839,7-6(5) 6-1,65,6,15
2007-319,45,104338,104269,7-5 7-5,67,5,11
2007-319,46,103808,102860,6-4 7-5,70,10,6
2007-319,47,104338,103808,5-7 6-3 6-4,178,5,10
2007-321,25,104745,104338,6-1 6-3,87,1,8
2007-329,34,103852,104098,7-6(8) 6-4,44,10,6
2007-329,36,103333,102703,7-6(6) 6-7(8) 7-6(8),112,7,9
2007-329,39,104269,102563,7-6(4) 5-7 6-3,66,8,12
2007-329,40,104607,103188,6-4 6-2,96,2,16
2007-329,41,103970,103852,6-4 6-4,87,1,10
2007-329,42,103333,103720,7-6(5) 7-6(6),125,7,4
2007-329,44,104607,104269,7-6(7) 4-6 7-5,110,2,8
2007-329,45,103970,103333,7-6(3) 6-3,73,1,7
2007-329,46,104755,104607,7-6(3) 6-3,139,3,2
2007-329,47,103970,104755,6-1 6-2,96,1,3
2007-3348,33,104468,103786,6-4 6-4,124,13,1
2007-3348,34,103908,104597,4-6 6-3 6-2,65,5,10
2007-3348,35,103484,102860,3-6 7-6(2) 6-1,120,3,16
2007-3348,36,104269,103813,6-3 2-6 6-4,70,12,6
2007-3348,38,104214,103970,3-6 7-6(3) 6-4,70,14,4
2007-3348,41,103908,104468,6-4 6-3,71,5,13
2007-3348,42,103484,104269,6-4 6-2,69,3,12
2007-3348,43,103333,104214,6-7(8) 6-4 7-6(1),95,11,14
2007-3348,45,103484,103908,6-4 3-6 7-6(2),147,3,5
2007-337,25,104925,103428,6-3 5-7 7-6(2),124,1,7
2007-341,30,104918,103084,7-6(2) 6-4,125,3,2
2007-341,31,103990,104918,0-6 6-2 6-3,68,1,3
2007-3465,25,104755,102905,6-2 6-4,83,1,6
2007-3465,26,102148,103813,6-3 6-4,109,5,4
2007-3465,29,104755,102148,6-0 6-3,166,1,5
2007-3465,31,104755,103694,6-3 6-4,133,1,8
2007-352,34,103970,104607,6-4 6-2,144,5,12
2007-352,36,104755,103484,6-4 6-4,79,10,6
2007-352,37,103990,103084,7-5 7-5,86,8,11
2007-352,42,104755,104918,6-3 0-6 6-4,80,10,15
2007-360,27,102967,103898,3-6 6-1 6-1,71,5,3
2007-360,28,103908,104076,7-6(5) 6-4,48,8,2
2007-360,30,103908,102967,6-3 7-5,166,8,5
2007-402,29,104053,104918,6-3 7-6(4),159,1,3
2007-402,30,103163,103888,6-3 6-4,105,2,4
2007-402,31,103163,104053,6-3 6-2,103,2,1
2007-403,65,103819,104597,7-5 6-3,112,1,29
2007-403,71,103813,103900,6-4 7-6(3),134,20,11
2007-403,76,104053,104468,6-4 6-4,64,3,32
2007-403,80,104745,103694,W/O,149,2,30
2007-403,82,103990,103285,7-6(4) 5-7 7-6(3),65,6,24
2007-403,84,103344,103813,7-6(4) 6-4,151,7,20
2007-403,86,104053,103970,7-5 6-3,71,3,13
2007-403,91,104918,104053,5-3 RET,67,12,3
2007-403,92,104925,104745,6-3 6-4,125,10,2
2007-403,94,104925,104918,6-1 6-0,61,10,12
2007-404,72,103602,104417,7-6(4) 7-6(2),97,5,26
2007-404,75,104755,103813,6-3 1-6 6-3,86,15,18
2007-404,76,104053,103694,6-3 7-6(5),138,3,33
2007-404,80,104745,104269,6-4 6-4,92,2,32
2007-404,83,104918,103786,7-6(3) 6-4,146,13,4
2007-404,84,103163,103602,6-3 6-2,108,9,5
2007-404,85,103344,103900,2-6 6-4 6-2,70,8,10
2007-404,86,104053,104755,7-6(3) 6-3,127,3,15
2007-404,88,104745,103507,6-1 6-1,52,2,22
2007-404,89,104925,103970,6-3 6-4,161,12,14
2007-404,90,104918,103163,3-6 6-3 7-6(8),147,13,9
2007-404,91,104053,103344,7-6(7) 7-6(8),117,3,8
2007-404,92,104745,103428,7-5 7-5,87,2,30
2007-404,93,104925,104918,6-2 6-3,80,12,13
2007-404,94,104745,104053,6-4 6-3,116,2,3
2007-404,95,104745,104925,6-2 7-5,66,2,12
2007-407,28,104925,103990,4-6 6-4 7-5,64,5,2
2007-407,29,103344,103786,4-6 7-6(4) 7-6(4),88,3,1
2007-410,42,103970,104925,7-5 6-4,101,12,6
2007-410,44,104755,103344,6-3 6-7(5) 7-5,87,11,7
2007-410,45,104607,103990,1-6 6-3 6-2,75,10,5
2007-410,49,103819,103970,6-4 6-0,79,1,12
2007-410,50,103507,104755,5-7 7-5 6-2,200,16,11
2007-410,53,103819,103507,6-3 6-4,81,1,16
2007-410,54,104745,104607,6-0 7-5,77,2,10
2007-410,55,104745,103819,6-4 6-4,124,2,1
2007-414,41,103819,103507,6-2 6-3,93,1,15
2007-414,42,103970,103344,6-3 6-3,56,12,7
2007-414,46,103720,103786,6-4 2-6 6-4,151,16,3
2007-414,49,103819,103970,6-3 4-6 6-3,89,1,12
2007-414,52,104745,103602,6-4 6-4,92,2,5
2007-414,54,104745,103720,2-6 6-3 7-5,60,2,16
2007-414,55,103819,104745,2-6 6-2 6-0,58,1,2
2007-416,48,104745,104022,6-2 6-2,129,2,15
2007-416,51,103786,103990,1-6 6-3 6-3,80,4,7
2007-416,52,104745,104925,6-2 6-3,128,2,5
2007-416,54,104745,103786,7-6(3) 6-7(8) 6-4,149,2,4
2007-416,55,104745,103602,6-2 6-2,83,2,6
2007-418,33,104053,103285,6-3 1-6 7-5,121,1,15
2007-418,34,102703,103898,2-6 6-2 6-3,66,5,11
2007-418,36,103333,102434,6-2 6-4,122,7,12
2007-418,40,103163,103188,6-3 6-4,145,2,16
2007-418,41,104053,102703,7-6(6) 6-2,101,1,5
2007-418,43,104792,103498,6-3 7-5,61,9,3
2007-418,45,104053,103333,7-6(7) 7-6(5),73,1,7
2007-419,25,104053,102703,6-3 6-7(7) 6-1,74,1,6
2007-421,43,103786,104022,7-6(8) 6-3,99,4,14
2007-421,51,104925,104053,7-6(4) 6-4,109,3,5
2007-421,54,104925,104745,7-5 6-3,115,3,2
2007-421,55,104925,103819,7-6(2) 2-6 7-6(2),180,3,1
2007-422,45,103786,104607,6-3 6-2,61,5,10
2007-422,46,103970,104053,7-6(4) 6-4,149,16,3
2007-422,51,103786,103970,6-2 6-4,26,5,16
2007-422,54,103484,103786,6-4 6-2,144,9,5
2007-422,55,103819,103484,6-1 6-4,99,1,9
2007-423,27,102703,103498,4-6 7-5 6-4,115,7,3
2007-423,30,103484,102703,6-3 4-6 6-3,70,2,7
2007-424,25,104053,102434,6-3 6-7(5) 6-1,64,1,8
2007-424,26,104918,102703,4-6 6-3 7-6(4),107,3,7
2007-424,27,103794,103498,6-4 6-3,120,6,4
2007-424,29,104918,104053,7-6(8) 6-4,93,3,1
2007-425,43,103900,102845,6-4 6-3,85,4,16
2007-425,46,102860,103990,6-4 2-6 6-3,79,15,3
2007-425,50,103970,103900,7-6(5) 6-2,106,5,4
2007-425,52,103084,103786,W/O,97,12,2
2007-425,53,104745,103970,7-5 6-1,114,1,5
2007-425,54,103084,102860,7-6(1) 6-7(5) 6-2,85,12,15
2007-425,55,104745,103084,6-3 6-4,79,1,12
2007-429,25,103484,103813,6-7(1) 6-4 6-2,56,1,6
2007-429,27,103163,104338,6-3 6-3,167,4,5
2007-429,30,103333,103163,6-4 6-3,68,7,4
2007-433,513,103720,103781,6-4 7-6(10),86,2,4
2007-433,533,103498,104269,6-1 6-4,65,3,5
2007-433,534,103720,103498,7-5 6-1,43,2,3
2007-438,31,103786,103908,7-5 7-6(9),55,1,4
2007-439,27,102845,103970,7-5 6-4,78,6,4
2007-439,30,102845,103084,6-3 6-2,66,6,5
2007-451,27,104417,104571,6-3 6-2,64,6,3
2007-451,28,103344,104022,2-6 7-6(2) 7-6(3),90,2,5
2007-451,29,104918,103786,7-5 6-2,60,4,1
2007-451,30,103344,104417,3-6 6-4 7-6(5),60,2,6
2007-451,31,103344,104918,6-4 6-4,120,2,4
2007-468,28,103990,102860,7-5 6-7(5) 6-3,84,2,7
2007-468,30,104925,103990,7-5 6-1,132,3,2
2007-468,31,104925,104755,7-6(7) 0-6 6-1,72,3,5
2007-495,25,103819,104925,6-3 6-7(6) 6-3,112,1,7
2007-495,29,103819,103163,6-4 7-5,70,1,5
2007-499,539,103598,103484,5-7 6-4 6-4,152,3,1
2007-499,510,103598,104198,6-1 6-1,116,3,7
2007-499,517,102434,103163,6-3 2-6 6-4,129,8,2
2007-499,532,103484,104252,6-3 6-4,131,1,5
2007-499,534,103484,103794,6-3 7-6(7),72,1,4
2007-499,537,103598,102434,6-2 6-2,20,3,8
2007-500,26,104607,104022,W/O,88,4,6
2007-500,31,104607,104571,7-5 6-4,91,4,8
2007-506,507,104597,103428,6-4 6-3,80,4,7
2007-520,98,104022,103507,6-7(3) 7-6(3) 6-2 6-2,180,13,17
2007-520,100,103835,103344,6-4 6-7(4) 4-6 6-3 6-4,215,29,7
2007-520,111,103720,103813,1-6 6-3 7-5 6-2,171,14,20
2007-520,113,103819,104022,7-6(3) 6-4 6-4,129,1,13
2007-520,114,103990,103835,6-2 7-5 6-1,140,9,29
2007-520,115,103786,103900,6-3 7-6(1) 3-6 7-6(2),168,4,15
2007-520,120,104745,103720,6-3 6-1 7-6(5),104,2,14
2007-520,121,103819,103990,7-5 1-6 6-1 6-2,185,1,9
2007-520,122,103786,103084,7-5 6-4 6-4,169,4,19
2007-520,124,104745,102845,6-4 6-3 6-0,149,2,23
2007-520,125,103819,103786,7-5 7-6(5) 7-6(7),84,1,4
2007-520,126,104745,104925,7-5 6-4 6-2,100,2,6
2007-520,127,104745,103819,6-3 4-6 6-3 6-4,62,2,1
2007-540,97,103819,103498,6-1 6-4 7-6(4),176,1,26
2007-540,98,103163,104098,1-6 6-4 7-6(5) 6-4,82,13,21
2007-540,99,103507,103484,3-6 6-3 6-3 7-6(4),120,20,9
2007-540,106,104571,103900,6-2 7-5 6-0,155,10,23
2007-540,107,103720,103084,6-4 3-6 6-3 6-4,255,16,22
2007-540,111,104022,103813,7-5 7-6(5) 6-3,161,14,18
2007-540,112,104745,104417,6-4 6-4 6-7(7) 4-6 7-5,222,2,28
2007-540,113,103819,103163,W/O,186,1,13
2007-540,117,104571,103786,7-6(5) 7-6(5) 6-3,102,10,6
2007-540,118,104925,103720,7-6(8) 7-6(2) 4-6 7-6(5),160,4,16
2007-540,119,104607,102035,6-4 6-0 6-7(6) 6-0,312,7,19
2007-540,120,104745,104022,4-6 3-6 6-1 6-2 6-2,115,2,14
2007-540,121,103819,103507,7-6(2) 3-6 6-1 6-3,103,1,20
2007-540,122,104755,104053,4-6 4-6 7-6(2) 7-6(3) 8-6,122,12,3
2007-540,123,104925,104571,7-6(4) 7-6(9) 6-7(3) 4-6 7-5,288,4,10
2007-540,124,104745,104607,7-6(1) 6-4 6-2,179,2,7
2007-540,125,103819,104755,7-5 6-3 6-4,223,1,12
2007-540,126,104745,104925,3-6 6-1 4-1 RET,91,2,4
2007-540,127,103819,104745,7-6(7) 4-6 7-6(3) 2-6 6-2,97,1,2
2007-560,101,103786,104597,7-5 6-0 7-5,123,4,28
2007-560,110,103428,103344,6-4 6-7(5) 2-6 6-3 6-3,118,20,12
2007-560,111,103970,103900,6-3 3-6 4-6 7-6(5) 7-5,128,15,24
2007-560,114,104053,104607,7-6(6) 2-0 RET,223,5,9
2007-560,116,103163,103484,4-6 6-4 3-6 6-0 7-6(4),211,10,6
2007-560,118,104925,104338,7-5 7-6(2) 6-7(6) 6-1,237,3,23
2007-560,120,103970,104745,6-7(3) 6-4 7-6(4) 6-2,144,15,2
2007-560,121,103819,104053,7-6(5) 7-6(4) 6-2,211,1,5
2007-560,122,103786,103163,6-3 6-3 6-4,164,4,10
2007-560,123,104925,102845,6-4 7-6(7) 6-1,111,3,17
2007-560,124,103970,103428,6-2 6-3 7-5,67,15,20
2007-560,125,103819,103786,7-5 6-1 7-5,51,1,4
2007-560,126,104925,103970,6-4 6-4 6-3,86,3,15
2007-560,127,103819,104925,7-6(4) 7-6(2) 6-4,115,1,3
2007-568,26,104269,103808,6-3 6-4,57,6,4
2007-568,27,104022,104259,6-4 RET,93,3,7
2007-568,28,104918,104098,3-6 7-6(2) 6-4,69,2,5
2007-568,30,104918,104022,6-2 5-7 7-6(1),159,2,3
2007-568,31,104918,104269,6-2 6-3,102,2,6
2007-573,27,104597,103835,6-3 1-0,72,3,7
2007-580,97,103819,104022,6-3 6-3 7-6(5),283,1,25
2007-580,102,103970,103285,6-7(5) 4-6 6-0 6-4 6-3,94,16,20
2007-580,103,104339,103103,6-3 6-2 6-1,139,9,22
2007-580,104,104053,103498,7-6(2) 2-6 6-4 7-6(2),230,6,26
2007-580,105,103900,103206,5-7 4-6 7-6(4) 6-4 6-1,157,8,28
2007-580,107,104607,104098,6-2 6-1 6-1,145,13,21
2007-580,110,103602,103720,6-2 6-2 5-7 6-4,146,10,19
2007-580,112,104745,104527,6-2 6-2 6-2,195,2,31
2007-580,113,103819,104925,6-2 7-5 6-3,144,1,14
2007-580,114,103990,104755,6-4 6-2 3-6 6-4,211,7,18
2007-580,116,104053,104339,6-3 3-6 6-1 5-7 6-4,119,6,9
2007-580,117,103163,103900,4-6 6-3 6-2 6-3,132,12,8
2007-580,118,103786,104607,5-7 6-4 6-1 7-6(5),136,3,13
2007-580,119,103602,103484,7-5 6-4 7-6(4),138,10,5
2007-580,120,104745,104918,6-7(3) 6-4 4-6 6-3 6-1,146,2,15
2007-580,121,103819,103990,6-3 7-6(2) 7-5,116,1,7
2007-580,123,103163,103786,6-3 2-6 1-6 6-1 7-5,117,12,3
2007-580,124,103602,104745,6-2 6-4 6-3,103,10,2
2007-580,125,103819,104053,6-4 6-0 6-2,99,1,6
2007-580,126,103602,103163,6-1 6-3 6-1,172,10,12
2007-580,127,103819,103602,7-6(2) 6-4 6-4,103,1,10
2007-717,28,103484,104338,7-6(5) 1-6 7-6(0),77,2,8
2007-741,25,103096,104755,6-4 6-3,111,8,1
2007-741,26,102035,103908,2-6 6-3 6-4,96,4,6
2007-741,29,103096,102035,6-2 6-4,63,8,4
2007-747,26,103990,103857,6-3 6-1,121,3,8
2007-747,27,103344,104571,6-4 4-6 7-6(5),139,4,5
2007-747,28,103602,102703,7-5 6-7(5) 6-4,151,2,6
2007-747,30,103602,103344,2-6 6-3 6-4,113,2,4
2007-747,31,103602,103990,6-1 3-6 6-1,146,2,3
2007-807,25,103507,103292,6-4 6-1,133,1,5
2007-807,26,102845,104597,7-6(3) 6-3,85,8,3
2007-807,27,103428,103454,6-3 6-7(6) 7-5,96,4,6
2007-807,28,102860,104076,6-3 6-4,113,2,7
2007-807,29,102845,103507,2-6 6-2 6-3,88,8,1
2007-807,30,103428,102860,4-6 5-5 RET,164,4,2
2007-807,31,103428,102845,6-3 7-6(2),66,4,8
2007-891,26,103598,102148,6-4 4-6 6-0,57,3,6
2007-891,29,103598,104745,6-4 7-6(4),150,3,1
2007-505,300,103632,103454,7-5 6-3,143,5,3
2007-505,299,103454,103656,6-1 6-3,62,3,7
2007-505,298,103632,103506,7-5 6-4,121,5,8
2007-505,297,103656,103602,6-3 3-6 6-4,118,7,1
2007-505,296,103454,103373,0-6 7-6(3),31,3,6
2008-1536,33,104745,104755,6-4 6-2,122,1,15
2008-1536,35,103333,104925,7-6(4) 7-6(5),78,14,3
2008-1536,39,105223,103900,6-4 6-2,107,9,7
2008-1536,40,103819,104542,6-4 6-1,70,2,16
2008-1536,44,103819,105223,6-3 6-3,131,2,9
2008-1536,46,104918,103819,3-6 6-3 7-5,156,4,2
2008-1720,21,104925,104417,6-4 7-5,128,1,6
2008-1720,24,104542,103781,6-3 6-2,78,2,8
2008-1720,25,104925,104607,7-5 6-1,88,1,3
2008-1720,26,104542,104792,6-0 6-3,83,2,4
2008-1720,27,104542,104925,7-6(4) 6-4,132,2,1
2008-301,30,104259,104338,6-2 6-1,73,7,3
2008-301,31,104259,103507,7-6(4) 7-5,69,7,4
2008-306,25,103786,104312,6-3 1-6 6-3,80,1,6
2008-306,30,104338,103344,6-4 6-7(4) 7-6(4),142,2,3
2008-306,31,103786,104338,6-2 2-6 6-2,58,1,2
2008-308,25,103908,105227,6-2 4-6 6-3,91,1,8
2008-311,42,103333,103602,6-3 7-5,133,8,10
2008-311,43,104053,103888,7-6(5) RET,86,3,15
2008-311,47,103720,103908,6-4 6-4,100,11,7
2008-311,48,104925,104386,2-6 6-1 6-4,79,2,13
2008-311,49,104745,103333,6-7(5) 7-6(5) 7-6(4),71,1,8
2008-311,50,104053,104918,W/O,93,3,6
2008-311,51,103900,104755,6-4 3-6 7-6(3),66,4,5
2008-311,52,104925,103720,6-2 6-2,80,2,11
2008-311,53,104745,104053,7-5 6-4,135,1,3
2008-311,54,104925,103900,6-1 6-0,87,2,4
2008-311,55,104745,104925,7-6(6) 7-5,114,1,2
2008-314,21,104527,103084,4-6 6-4 7-6(2),129,1,8
2008-315,22,104433,103857,7-5 6-3,115,7,4
2008-316,21,103970,104417,7-5 6-7(3) 6-1,117,1,8
2008-316,22,103990,103813,6-2 7-6(4),112,3,7
2008-316,25,103990,103970,2-6 6-1 6-2,164,3,1
2008-316,26,104607,104269,2-6 6-3 6-2,122,4,2
2008-316,27,103990,104607,6-4 6-1,71,3,4
2008-317,24,103656,104076,6-0 6-2,93,5,2
2008-317,25,104327,102967,7-6(3) 3-6 7-5,102,3,1
2008-317,27,103656,104327,1-6 7-5 6-3,125,5,3
2008-319,27,103808,104724,6-1 6-2,167,4,5
2008-319,28,103781,102783,2-6 7-5 7-5,82,6,2
2008-319,30,103781,103808,6-4 6-7(6) 6-3,83,6,4
2008-319,31,105223,103781,6-2 6-1,81,7,6
2008-321,26,104755,102860,6-7(3) 6-2 6-3,72,2,6
2008-328,27,105223,104214,6-4 7-5,129,3,6
2008-328,30,103900,105223,6-4 6-4,80,2,3
2008-328,31,103819,103900,6-3 6-4,82,1,2
2008-329,34,105223,103813,6-1 6-3,110,5,11
2008-329,36,102783,104022,6-3 6-7(12) 6-4,85,12,8
2008-329,37,104607,103990,7-6(6) 6-2,108,9,6
2008-329,40,104053,103781,7-6(2) 6-2,95,2,14
2008-329,41,105223,103970,6-1 7-5,151,5,1
2008-329,42,104755,102783,6-3 6-2,127,4,12
2008-329,43,104607,103602,6-0 6-4,68,9,3
2008-329,45,105223,104755,6-3 4-6 7-5,76,5,4
2008-329,46,104607,104053,6-7(3) 7-5 7-6(3),91,9,2
2008-329,47,104607,105223,6-1 6-4,125,9,5
2008-3348,36,103888,102967,6-4 6-3,125,8,9
2008-3348,37,105227,103781,5-7 6-4 7-5,117,6,11
2008-3348,38,104214,103812,6-4 7-5,84,4,16
2008-3348,43,105227,104214,6-3 6-2,118,6,4
2008-3348,45,103888,104269,6-0 1-6 6-3,15,8,1
2008-3348,47,105227,103888,6-4 4-6 6-2,55,6,8
2008-337,28,104792,103602,6-3 7-6(2),80,8,2
2008-339,25,104542,103720,6-4 6-2,74,6,1
2008-339,29,103813,104542,6-2 6-4,72,3,6
2008-341,29,104098,103285,6-3 6-4,100,5,7
2008-341,31,104098,103908,7-6(6) 1-6 6-4,65,5,4
2008-352,33,104745,104792,6-3 6-2,163,1,16
2008-352,35,104918,104269,6-3 7-6(6),105,4,15
2008-352,36,103900,105223,6-4 6-0,103,8,9
2008-352,37,104053,104468,6-3 7-5,70,7,10
2008-352,38,104542,104925,6-4 1-6 6-3,68,13,3
2008-352,41,103786,104745,6-1 RET,149,6,1
2008-352,42,103900,104918,7-6(3) 6-3,140,8,4
2008-352,43,104542,104053,5-7 6-4 7-6(5),112,13,7
2008-352,44,103484,103819,W/O,125,11,2
2008-352,45,103900,103786,6-1 5-7 6-4,77,8,6
2008-352,46,104542,103484,6-4 6-3,106,13,11
2008-352,47,104542,103900,6-3 4-6 6-4,78,13,8
2008-360,30,103898,102860,1-6 6-1 6-3,140,5,3
2008-375,25,104417,104053,7-6(5) 7-6(5),82,7,1
2008-375,29,104417,104468,5-7 6-3 6-3,114,7,4
2008-402,25,104417,104053,7-6(6) 6-3,131,8,1
2008-402,29,104417,103285,7-6(2) 6-3,128,8,4
2008-403,71,104022,104597,7-6(4) 3-6 7-6(6),86,11,24
2008-403,74,104607,103507,6-1 6-3,86,10,22
2008-403,75,103084,103602,7-6(6) 7-5,75,15,17
2008-403,79,103908,102845,7-6(1) 7-5,172,16,20
2008-403,86,104214,103084,6-4 7-6(6),105,31,15
2008-403,87,103484,103285,6-3 6-4,109,9,27
2008-403,88,104745,103908,6-4 6-4,147,2,16
2008-403,89,104053,103819,7-6(4) 4-6 6-3,71,6,1
2008-403,91,104607,104214,6-4 6-4,60,10,31
2008-403,92,104745,103484,3-6 6-3 6-1,85,2,9
2008-403,93,103786,104053,7-6(5) 6-2,176,4,6
2008-403,94,104745,104607,7-6(6) 6-2,75,2,10
2008-403,95,103786,104745,6-4 6-2,66,4,2
2008-404,66,103344,103990,6-3 6-4,141,23,15
2008-404,67,104918,103333,7-6(7) 6-7(3) 6-3,92,11,20
2008-404,70,103720,104022,7-5 6-1,160,24,13
2008-404,72,103900,103285,7-6(1) 0-6 7-6(6),131,7,29
2008-404,75,103084,104338,6-3 6-7(1) 6-2,77,16,21
2008-404,76,104925,104259,6-3 6-2,184,3,27
2008-404,77,104755,103428,6-2 6-1,142,8,28
2008-404,78,103484,102845,6-3 6-4,93,9,19
2008-404,79,104542,103908,7-6(5) 6-4,65,17,14
2008-404,81,103819,103344,6-3 6-4,70,1,23
2008-404,84,103900,103507,6-2 6-2,101,7,22
2008-404,86,104925,103084,6-2 6-3,92,3,16
2008-404,87,103484,104755,6-4 6-2,127,9,8
2008-404,88,104745,104542,6-7(4) 7-6(3) 7-5,60,2,17
2008-404,92,104745,103484,7-5 3-6 6-3,103,2,9
2008-404,94,104925,104745,6-3 6-2,125,3,2
2008-410,42,103900,103990,6-1 6-0,124,6,12
2008-410,43,104925,104918,6-0 6-4,90,3,14
2008-410,46,103786,104259,3-6 7-5 6-2,87,4,16
2008-410,48,104745,103507,6-4 6-1,117,2,13
2008-410,49,103819,103900,5-7 6-2 6-2,94,1,6
2008-410,52,104745,103970,6-1 7-5,63,2,5
2008-410,53,103819,104925,6-3 3-2 RET,123,1,3
2008-410,54,104745,103786,6-3 6-2,120,2,4
2008-410,55,104745,103819,7-5 7-5,72,2,1
2008-414,48,104745,104918,6-3 6-2,79,2,15
2008-414,52,104745,102845,6-1 6-3,68,2,11
2008-414,54,104745,104925,7-5 2-6 6-2,83,2,3
2008-414,55,104745,103819,7-5 6-7(3) 6-3,117,2,1
2008-416,46,103990,103786,4-6 6-2 7-6(4),137,14,4
2008-416,51,104053,103990,6-3 4-6 7-6(4),51,6,14
2008-418,30,105223,103163,6-2 6-1,47,2,4
2008-419,28,104468,103163,4-6 6-4 6-2,125,2,5
2008-419,29,104098,103484,4-6 6-3 6-4,71,3,1
2008-419,30,104468,105023,6-3 4-6 6-4,93,2,4
2008-419,31,104468,104098,6-4 6-4,79,2,3
2008-421,45,104918,104527,6-2 0-6 6-4,123,8,9
2008-421,47,104755,103970,6-3 6-3,143,10,5
2008-421,51,104918,104925,6-3 7-6(3),77,8,3
2008-421,52,104745,104755,6-7(12) 6-2 6-1,183,2,10
2008-421,54,104745,104918,7-6(2) 6-3,98,2,8
2008-422,41,103333,103819,7-6(6) 4-6 7-6(5),37,16,1
2008-422,53,104918,103333,6-4 6-4,114,8,16
2008-422,54,104925,104745,6-1 7-5,83,3,2
2008-422,55,104918,104925,7-6(4) 7-6(5),101,8,3
2008-423,26,105223,103888,6-2 6-1,83,3,6
2008-423,27,105223,104053,6-1 7-6(2),84,3,1
2008-424,31,104053,103285,6-4 7-5,58,1,4
2008-425,41,104745,103852,6-4 6-3,128,1,16
2008-425,46,104527,103900,6-3 6-1,82,14,3
2008-425,47,103990,103084,6-1 7-5,61,6,9
2008-425,52,103970,103990,7-6(4) 6-4,66,2,6
2008-425,54,103970,104527,7-6(8) 6-3,40,2,14
2008-425,55,104745,103970,6-1 4-6 6-1,70,1,2
2008-429,25,103900,103656,6-4 6-1,104,1,7
2008-429,27,104417,102783,6-2 7-5,137,4,5
2008-429,29,103900,103813,6-2 6-1,74,1,3
2008-429,31,103900,104417,6-2 5-7 6-3,84,1,4
2008-438,3,103498,103786,7-6(5) 4-6 6-4,119,7,1
2008-439,22,104926,102845,6-4 6-3,137,7,3
2008-439,23,104214,103084,7-5 6-4,205,4,6
2008-439,25,104269,104926,6-1 6-3,127,1,7
2008-439,27,104269,104214,3-6 6-4 7-6(4),155,1,4
2008-440,25,103970,104339,6-4 7-6(4),160,1,6
2008-451,25,103786,104098,7-5 6-3,114,1,8
2008-451,27,103344,104259,6-3 6-7(4) 6-3,245,4,6
2008-451,29,104918,103786,6-4 6-3,74,3,1
2008-468,28,103786,102967,6-4 5-7 6-3,167,2,7
2008-468,31,103819,103786,7-6(5) 1-2 RET,114,1,2
2008-475,27,104338,104719,6-4 6-3,154,3,7
2008-475,30,103990,104338,6-4 6-4,31,2,3
2008-475,31,103786,103990,6-3 6-3,148,1,2
2008-495,28,104053,104745,7-6(5) 6-2,83,6,2
2008-495,30,104053,104925,7-6(5) 6-3,77,6,3
2008-496,27,104571,104022,7-6(2) 6-3,92,6,3
2008-496,29,104918,103908,6-2 6-2,170,4,8
2008-499,27,105023,102434,6-2 6-4,153,3,6
2008-500,25,103819,104571,6-4 6-4,176,1,5
2008-505,31,103602,104338,W/O,116,1,3
2008-506,25,103900,103808,4-6 7-6(5) 6-4,202,1,7
2008-506,26,103428,104597,6-3 2-1 RET,179,4,5
2008-506,29,103900,103428,6-1 6-2,141,1,4
2008-520,99,103602,104527,5-7 2-6 6-4 6-4 6-4,59,24,9
2008-520,101,103344,103786,4-6 2-6 6-3 6-2 6-4,29,28,4
2008-520,103,103285,103990,6-3 6-2 6-1,63,21,12
2008-520,104,103970,103720,6-2 3-6 3-6 6-3 6-4,70,5,25
2008-520,110,104597,104918,6-3 6-7(3) 6-3 7-5,50,19,10
2008-520,111,104269,104022,7-6(5) 5-7 7-5 6-1,62,22,15
2008-520,112,104745,103813,6-1 6-3 6-1,49,2,26
2008-520,116,103970,103285,4-6 6-2 1-6 6-3 6-3,82,5,21
2008-520,118,104925,103908,6-4 6-3 6-4,92,3,18
2008-520,120,104745,104269,6-1 6-0 6-2,108,2,22
2008-520,121,103819,103602,2-6 6-2 6-3 6-4,85,1,24
2008-520,124,104745,104597,6-1 6-1 6-1,63,2,19
2008-520,126,104745,104925,6-4 6-2 7-6(3),137,2,3
2008-520,127,104745,103819,6-1 6-3 6-0,30,2,1
2008-533,28,104597,103835,7-5 2-6 6-1,119,2,5
2008-533,31,104597,102845,7-6(4) 3-6 7-5,98,2,1
2008-540,99,104269,104607,6-4 6-4 6-0,132,19,18
